Date,hex_id,count,stopDuration
2020-05-01,8a28de8f021ffff,1,4442.063
2020-05-01,8a28de8f025ffff,1,343.06300000000005
2020-05-01,8a28de8f0647fff,1,193.06300000000002
2020-05-01,8a28de8f064ffff,1,166.06300000000002
2020-05-01,8a28de8f065ffff,1,258.063
2020-05-01,8a28de8f0667fff,2,568.4995
2020-05-01,8a28de8f066ffff,2,1108.0950000000003
2020-05-01,8a28de8f0677fff,1,7.936000000000001
2020-05-01,8a28de8f1097fff,1,61.00000000000001
2020-05-01,8a28de8f10b7fff,2,703.0630000000001
2020-05-01,8a28de8f1187fff,5,4899.6508
2020-05-01,8a28de8f1197fff,4,4140.2787499999995
2020-05-01,8a28de8f119ffff,12,2937.8077500000004
2020-05-01,8a28de8f11a7fff,1,152.06300000000002
2020-05-01,8a28de8f11b7fff,2,439.563
2020-05-01,8a28de8f136ffff,1,284.0
2020-05-01,8a28de8f1457fff,1,559.936
2020-05-01,8a28de8f1467fff,1,3552.9370000000004
2020-05-01,8a28de8f1507fff,1,948.0000000000001
2020-05-01,8a28de8f152ffff,1,901.0
2020-05-01,8a28de8f1567fff,38,5319.8870525263155
2020-05-01,8a28de8f156ffff,29,6864.329137862068
2020-05-01,8a28de8f1577fff,3,489.1046666666667
2020-05-01,8a28de8f15b7fff,4,242.0465
2020-05-01,8a28de8f17a7fff,1,1664.063
2020-05-01,8a28de8f1847fff,1,1834.063
2020-05-01,8a28de8f195ffff,1,887.0630000000001
2020-05-01,8a28de8f1c57fff,1,5486.937
2020-05-01,8a28de8f1c5ffff,6,264.02116666666666
2020-05-01,8a28de8f1cc7fff,12,11331.963749833332
2020-05-01,8a28de8f1ccffff,13,5756.25446153846
2020-05-01,8a28de8f1cd7fff,1,53.063
2020-05-01,8a28de8f1cdffff,1,456.0
2020-05-01,8a28de8f1ce7fff,24,9932.534083333334
2020-05-01,8a28de8f1ceffff,37,8127.058972972974
2020-05-01,8a28de8f1cf7fff,28,555.6947857142858
2020-05-01,8a28de8f2ad7fff,1,357.06300000000005
2020-05-01,8a28de8f2d1ffff,1,256.0
2020-05-01,8a28de8f330ffff,2,702.5630000000001
2020-05-01,8a28de8f34a7fff,1,958.0630000000001
2020-05-01,8a28de8f360ffff,1,470.06300000000005
2020-05-01,8a28de8f36f7fff,1,1218.1270000000002
2020-05-01,8a28de8f3717fff,2,1709.0
2020-05-01,8a28de8f378ffff,1,281.0
2020-05-01,8a28de8f384ffff,1,245.00000000000003
2020-05-01,8a28de8f3b17fff,1,400.06300000000005
2020-05-01,8a28de8f3c47fff,1,389.0
2020-05-02,8a28de8d46cffff,1,1904.063
2020-05-02,8a28de8d604ffff,1,228.0
2020-05-02,8a28de8d8157fff,1,3238.063
2020-05-02,8a28de8d8367fff,1,831.0
2020-05-02,8a28de8d8377fff,1,844.0
2020-05-02,8a28de8d8827fff,1,506.00000000000006
2020-05-02,8a28de8d8837fff,1,221.0
2020-05-02,8a28de8d8907fff,1,220.0
2020-05-02,8a28de8d8917fff,1,1542.064
2020-05-02,8a28de8d891ffff,3,2183.3753333333334
2020-05-02,8a28de8d8c07fff,2,794.9680000000001
2020-05-02,8a28de8d8c17fff,1,478.00000000000006
2020-05-02,8a28de8d8cd7fff,1,205.0
2020-05-02,8a28de8d8d57fff,2,679.0315
2020-05-02,8a28de8d8d67fff,2,1202.5315
2020-05-02,8a28de8d8d8ffff,1,246.00000000000003
2020-05-02,8a28de8dc29ffff,1,72.063
2020-05-02,8a28de8dc61ffff,2,320.0
2020-05-02,8a28de8dc64ffff,2,545.0315
2020-05-02,8a28de8dc66ffff,1,266.0
2020-05-02,8a28de8de00ffff,2,618.0
2020-05-02,8a28de8de017fff,2,603.5
2020-05-02,8a28de8de01ffff,3,494.3543333333334
2020-05-02,8a28de8de047fff,1,940.0000000000001
2020-05-02,8a28de8de057fff,2,522.0
2020-05-02,8a28de8de067fff,1,558.0
2020-05-02,8a28de8de06ffff,4,970.75
2020-05-02,8a28de8de077fff,1,414.0
2020-05-02,8a28de8de08ffff,2,236.0
2020-05-02,8a28de8de167fff,1,1462.0
2020-05-02,8a28de8de337fff,3,571.0
2020-05-02,8a28de8de46ffff,1,318.06300000000005
2020-05-02,8a28de8de82ffff,1,1822.063
2020-05-02,8a28de8de9affff,1,640.063
2020-05-02,8a28de8dea1ffff,2,591.0
2020-05-02,8a28de8dea5ffff,2,3150.5
2020-05-02,8a28de8deaaffff,2,557.095
2020-05-02,8a28de8deadffff,1,434.0
2020-05-02,8a28de8ded0ffff,11,1441.7673636363636
2020-05-02,8a28de8ded17fff,4,632.2815
2020-05-02,8a28de8ded37fff,1,297.0
2020-05-02,8a28de8ded57fff,2,2953.563
2020-05-02,8a28de8dedaffff,1,167.0
2020-05-02,8a28de8f066ffff,1,1189.063
2020-05-02,8a28de8f1187fff,2,113.56300000000002
2020-05-02,8a28de8f1197fff,2,1562.5585
2020-05-02,8a28de8f119ffff,4,28888.54725
2020-05-02,8a28de8f11b7fff,1,100.12700000000001
2020-05-02,8a28de8f152ffff,1,486.06300000000005
2020-05-02,8a28de8f1567fff,4,1556.0790000000002
2020-05-02,8a28de8f156ffff,7,3250.4468571428574
2020-05-02,8a28de8f16c7fff,1,465.00000000000006
2020-05-02,8a28de8f1c5ffff,5,1597.4
2020-05-02,8a28de8f1ccffff,4,14330.484750000001
2020-05-02,8a28de8f1ce7fff,9,31296.132111111114
2020-05-02,8a28de8f1ceffff,7,8532.303714285716
2020-05-02,8a28de8f1cf7fff,4,685.0315
2020-05-02,8a28de8f399ffff,1,437.0
2020-05-02,8a28de8f39b7fff,1,195.06300000000002
2020-05-03,8a28de88954ffff,1,312.127
2020-05-03,8a28de8d8837fff,1,218.0
2020-05-03,8a28de8d8917fff,1,2015.063
2020-05-03,8a28de8d891ffff,1,2001.063
2020-05-03,8a28de8d8997fff,2,1820.563
2020-05-03,8a28de8d8acffff,1,228.0
2020-05-03,8a28de8d8c17fff,1,586.0
2020-05-03,8a28de8d8c9ffff,3,1472.3543333333334
2020-05-03,8a28de8d8d07fff,2,312.0
2020-05-03,8a28de8d8d0ffff,1,2467.063
2020-05-03,8a28de8d8d57fff,4,2503.76575
2020-05-03,8a28de8d8d5ffff,2,226.0
2020-05-03,8a28de8d8d6ffff,1,318.0
2020-05-03,8a28de8d8d77fff,3,766.0
2020-05-03,8a28de8d8d8ffff,1,666.0
2020-05-03,8a28de8d8d9ffff,3,276.6666666666667
2020-05-03,8a28de8dc64ffff,1,1391.0
2020-05-03,8a28de8dc6cffff,1,261.0
2020-05-03,8a28de8de00ffff,3,389.6666666666667
2020-05-03,8a28de8de017fff,2,2839.0315
2020-05-03,8a28de8de01ffff,2,827.5
2020-05-03,8a28de8de02ffff,1,8504.063
2020-05-03,8a28de8de047fff,1,520.0
2020-05-03,8a28de8de057fff,2,1274.0
2020-05-03,8a28de8de067fff,1,1051.0
2020-05-03,8a28de8de06ffff,3,849.3333333333334
2020-05-03,8a28de8de077fff,2,581.5
2020-05-03,8a28de8de08ffff,1,279.0
2020-05-03,8a28de8de09ffff,1,299.0
2020-05-03,8a28de8de0c7fff,3,493.3543333333334
2020-05-03,8a28de8de0cffff,1,403.0
2020-05-03,8a28de8de12ffff,1,1503.0
2020-05-03,8a28de8de147fff,1,1353.063
2020-05-03,8a28de8de15ffff,1,5175.063
2020-05-03,8a28de8de217fff,1,607.063
2020-05-03,8a28de8de337fff,1,324.0
2020-05-03,8a28de8de82ffff,1,1839.1270000000002
2020-05-03,8a28de8de9affff,1,249.06300000000002
2020-05-03,8a28de8dea1ffff,1,238.00000000000003
2020-05-03,8a28de8deadffff,1,2598.063
2020-05-03,8a28de8deaf7fff,1,237.00000000000003
2020-05-03,8a28de8deb97fff,2,328.0
2020-05-03,8a28de8dec17fff,1,531.0
2020-05-03,8a28de8ded0ffff,9,1939.736777777778
2020-05-03,8a28de8ded17fff,14,249.603
2020-05-03,8a28de8f1187fff,1,220.127
2020-05-03,8a28de8f11b7fff,1,3545.873
2020-05-03,8a28de8f1437fff,1,1277.063
2020-05-03,8a28de8f151ffff,1,910.0630000000001
2020-05-03,8a28de8f1567fff,2,176.06300000000002
2020-05-03,8a28de8f1ccffff,2,319.06300000000005
2020-05-03,8a28de8f1ce7fff,8,21506.007875
2020-05-03,8a28de8f1ceffff,6,30916.6875
2020-05-03,8a28de8f1cf7fff,4,672.0790000000001
2020-05-04,8a28de12c237fff,1,192.06300000000002
2020-05-04,8a28de12c35ffff,1,343.0
2020-05-04,8a28de12c58ffff,2,357.0
2020-05-04,8a28de12c5affff,1,325.0
2020-05-04,8a28de12c8affff,1,320.0
2020-05-04,8a28de12dd07fff,1,399.0
2020-05-04,8a28de889307fff,1,1033.063
2020-05-04,8a28de889367fff,1,562.0
2020-05-04,8a28de8894f7fff,1,235.00000000000003
2020-05-04,8a28de889567fff,2,216.0
2020-05-04,8a28de8897a7fff,2,226.0
2020-05-04,8a28de88baeffff,1,202.0
2020-05-04,8a28de88d667fff,1,244.00000000000003
2020-05-04,8a28de8c029ffff,1,1438.1270000000002
2020-05-04,8a28de8c038ffff,1,693.0
2020-05-04,8a28de8c1097fff,1,317.0
2020-05-04,8a28de8c131ffff,1,333.0
2020-05-04,8a28de8c14d7fff,2,1147.5315
2020-05-04,8a28de8c162ffff,1,189.0
2020-05-04,8a28de8c16c7fff,1,445.0
2020-05-04,8a28de8c16d7fff,1,228.0
2020-05-04,8a28de8c16dffff,1,78.063
2020-05-04,8a28de8c2787fff,1,695.063
2020-05-04,8a28de8c30c7fff,1,88.12700000000001
2020-05-04,8a28de8c360ffff,1,458.06300000000005
2020-05-04,8a28de8c3617fff,1,518.1270000000001
2020-05-04,8a28de8c366ffff,1,232.06300000000002
2020-05-04,8a28de8c36a7fff,1,462.06300000000005
2020-05-04,8a28de8c379ffff,1,402.06300000000005
2020-05-04,8a28de8c3a57fff,1,875.0
2020-05-04,8a28de8c3b17fff,1,733.0630000000001
2020-05-04,8a28de8c4257fff,1,1310.063
2020-05-04,8a28de8c56affff,1,226.0
2020-05-04,8a28de8c6b87fff,1,509.00000000000006
2020-05-04,8a28de8c6b8ffff,5,1281.6625998
2020-05-04,8a28de8c8387fff,1,532.063
2020-05-04,8a28de8c8527fff,1,1124.186999
2020-05-04,8a28de8c8837fff,1,9.873000000000001
2020-05-04,8a28de8c8877fff,1,627.063
2020-05-04,8a28de8c88d7fff,1,219.06300000000002
2020-05-04,8a28de8ca91ffff,1,289.06300000000005
2020-05-04,8a28de8cc4cffff,3,394.39633333333336
2020-05-04,8a28de8cc58ffff,1,600.063
2020-05-04,8a28de8ce06ffff,1,411.06300000000005
2020-05-04,8a28de8ce087fff,1,1026.063
2020-05-04,8a28de8ce0affff,1,1034.063
2020-05-04,8a28de8ce0b7fff,1,1467.063
2020-05-04,8a28de8ce0f7fff,1,702.0
2020-05-04,8a28de8ce117fff,1,301.0
2020-05-04,8a28de8ce11ffff,1,268.0
2020-05-04,8a28de8ce2b7fff,1,2320.0
2020-05-04,8a28de8ce2c7fff,1,155.06300000000002
2020-05-04,8a28de8ce2effff,1,441.06300000000005
2020-05-04,8a28de8ce317fff,1,380.0
2020-05-04,8a28de8ce44ffff,1,310.0
2020-05-04,8a28de8ce547fff,1,857.0
2020-05-04,8a28de8ce577fff,1,99.93700000000001
2020-05-04,8a28de8ce5affff,1,450.06300000000005
2020-05-04,8a28de8ce5b7fff,1,99.063
2020-05-04,8a28de8ce66ffff,1,118.063
2020-05-04,8a28de8ce857fff,1,184.06300000000002
2020-05-04,8a28de8ce877fff,2,196.0315
2020-05-04,8a28de8ce8b7fff,1,468.06300000000005
2020-05-04,8a28de8ce957fff,1,431.06300000000005
2020-05-04,8a28de8ce977fff,1,130.06300000000002
2020-05-04,8a28de8ceaa7fff,1,150.0
2020-05-04,8a28de8ceab7fff,1,194.06300000000002
2020-05-04,8a28de8cead7fff,1,237.00000000000003
2020-05-04,8a28de8ceb6ffff,1,280.127
2020-05-04,8a28de8ceb77fff,1,503.06300000000005
2020-05-04,8a28de8cec6ffff,1,205.0
2020-05-04,8a28de8cec8ffff,1,283.0
2020-05-04,8a28de8ceca7fff,1,778.0630000000001
2020-05-04,8a28de8ced07fff,1,1260.1270000000002
2020-05-04,8a28de8ced8ffff,1,1249.063
2020-05-04,8a28de8d0497fff,2,209.0
2020-05-04,8a28de8d0887fff,1,132.06300000000002
2020-05-04,8a28de8d08b7fff,1,228.0
2020-05-04,8a28de8d0ac7fff,1,234.00000000000003
2020-05-04,8a28de8d0c07fff,1,386.06300000000005
2020-05-04,8a28de8d10a7fff,2,376.5
2020-05-04,8a28de8d10b7fff,1,300.0
2020-05-04,8a28de8d1337fff,1,1357.063
2020-05-04,8a28de8d1977fff,1,1422.063
2020-05-04,8a28de8d26f7fff,1,1063.0
2020-05-04,8a28de8d312ffff,1,198.0
2020-05-04,8a28de8d31affff,1,190.0
2020-05-04,8a28de8d398ffff,1,2300.063
2020-05-04,8a28de8d3a77fff,1,297.06300000000005
2020-05-04,8a28de8d3a9ffff,1,236.127
2020-05-04,8a28de8d402ffff,1,247.00000000000003
2020-05-04,8a28de8d4097fff,1,259.0
2020-05-04,8a28de8d4477fff,1,361.0
2020-05-04,8a28de8d448ffff,1,405.06300000000005
2020-05-04,8a28de8d44c7fff,1,223.0
2020-05-04,8a28de8d4ccffff,1,424.0
2020-05-04,8a28de8d4d67fff,1,1016.0630000000001
2020-05-04,8a28de8d4d6ffff,1,211.06300000000002
2020-05-04,8a28de8d52affff,1,708.0
2020-05-04,8a28de8d531ffff,1,514.0
2020-05-04,8a28de8d5377fff,1,2610.063
2020-05-04,8a28de8d5527fff,1,236.00000000000003
2020-05-04,8a28de8d5a8ffff,1,180.06300000000002
2020-05-04,8a28de8d6027fff,1,360.06300000000005
2020-05-04,8a28de8d6147fff,1,240.00000000000003
2020-05-04,8a28de8d6157fff,1,225.06300000000002
2020-05-04,8a28de8d6167fff,1,253.00000000000003
2020-05-04,8a28de8d6387fff,1,390.0
2020-05-04,8a28de8d6867fff,1,305.0
2020-05-04,8a28de8d694ffff,1,288.0
2020-05-04,8a28de8d6b0ffff,1,554.063
2020-05-04,8a28de8d8367fff,1,343.0
2020-05-04,8a28de8d891ffff,3,1018.0210000000001
2020-05-04,8a28de8d8967fff,1,268.0
2020-05-04,8a28de8d89a7fff,1,1228.063
2020-05-04,8a28de8d89b7fff,1,359.0
2020-05-04,8a28de8d8c07fff,1,251.00000000000003
2020-05-04,8a28de8d8c17fff,1,296.0
2020-05-04,8a28de8d8c2ffff,1,130.06300000000002
2020-05-04,8a28de8d8c37fff,1,278.0
2020-05-04,8a28de8d8d57fff,3,239.04200000000003
2020-05-04,8a28de8d8d77fff,3,415.3753333333334
2020-05-04,8a28de8dc147fff,1,371.0
2020-05-04,8a28de8dc287fff,2,304.0
2020-05-04,8a28de8dc4b7fff,2,1857.063
2020-05-04,8a28de8dc64ffff,1,1531.1270000000002
2020-05-04,8a28de8dcb6ffff,1,712.1270000000001
2020-05-04,8a28de8dcd9ffff,1,1001.0630000000001
2020-05-04,8a28de8de017fff,1,233.00000000000003
2020-05-04,8a28de8de027fff,1,60.00000000000001
2020-05-04,8a28de8de077fff,1,198.0
2020-05-04,8a28de8de0dffff,1,473.00000000000006
2020-05-04,8a28de8de107fff,1,360.0
2020-05-04,8a28de8de14ffff,4,300.75
2020-05-04,8a28de8de31ffff,1,258.0
2020-05-04,8a28de8de36ffff,2,278.0
2020-05-04,8a28de8de807fff,1,219.06300000000002
2020-05-04,8a28de8de8c7fff,1,149.0
2020-05-04,8a28de8deae7fff,3,359.0
2020-05-04,8a28de8ded0ffff,12,1030.2603333333334
2020-05-04,8a28de8ded17fff,9,346.2642222222223
2020-05-04,8a28de8ded57fff,2,1568.063
2020-05-04,8a28de8ea587fff,1,164.06300000000002
2020-05-04,8a28de8f0237fff,1,551.0
2020-05-04,8a28de8f0757fff,1,372.0
2020-05-04,8a28de8f1097fff,1,4339.0
2020-05-04,8a28de8f110ffff,1,1717.063
2020-05-04,8a28de8f1187fff,1,226.0
2020-05-04,8a28de8f1197fff,5,13572.787400000001
2020-05-04,8a28de8f119ffff,11,2090.3016363636366
2020-05-04,8a28de8f11b7fff,2,386.095
2020-05-04,8a28de8f141ffff,1,285.0
2020-05-04,8a28de8f1497fff,1,220.0
2020-05-04,8a28de8f14f7fff,1,286.0
2020-05-04,8a28de8f1567fff,20,2516.8003999500006
2020-05-04,8a28de8f156ffff,7,5218.178857142857
2020-05-04,8a28de8f1577fff,2,148.56300000000002
2020-05-04,8a28de8f15b7fff,1,178.0
2020-05-04,8a28de8f1c5ffff,6,254.5105
2020-05-04,8a28de8f1c9ffff,1,642.0
2020-05-04,8a28de8f1cc7fff,22,47147.12509090909
2020-05-04,8a28de8f1ccffff,10,6623.743900000001
2020-05-04,8a28de8f1ce7fff,30,21698.22316663333
2020-05-04,8a28de8f1ceffff,43,19285.315488372096
2020-05-04,8a28de8f1cf7fff,16,487.23068750000004
2020-05-04,8a28de8f2027fff,1,215.0
2020-05-04,8a28de8f20affff,1,167.0
2020-05-04,8a28de8f2307fff,1,267.0
2020-05-04,8a28de8f26c7fff,1,465.00000000000006
2020-05-04,8a28de8f26cffff,1,255.00000000000003
2020-05-04,8a28de8f26d7fff,1,188.0
2020-05-04,8a28de8f27a7fff,1,279.0
2020-05-04,8a28de8f330ffff,1,316.0
2020-05-04,8a28de8f3657fff,1,657.936
2020-05-04,8a28de8f668ffff,1,241.00000000000003
2020-05-05,8a28de121a37fff,1,221.0
2020-05-05,8a28de121a57fff,1,903.0
2020-05-05,8a28de12c107fff,1,320.0
2020-05-05,8a28de12c267fff,1,552.0
2020-05-05,8a28de12c58ffff,2,247.5
2020-05-05,8a28de12cd97fff,1,1195.063
